,title,webpage_url,upload_date,view_count
961,Data Science Jobs Without a Masters Degree - Blunt Discussions with a Data Scientist,https://www.youtube.com/watch?v=qqG2GudNhiE,2019-12-18,656
962,Companies That Has Regular Job Openings For Data Science,https://www.youtube.com/watch?v=PUMFSfUQ6FI,2021-12-03,25671
963,B Tech Artificial Intelligence and Data Science Success Checklist By Data Science Career Coach,https://www.youtube.com/watch?v=4xf1_5rreck,2021-12-07,129
964,"Data Science Academy - Interview with Marwen Dhemayed, Data Scientist",https://www.youtube.com/watch?v=ttFWeupSnVE,2018-04-14,2175
965,M.Tech in Artificial Intelligence & Data Science |All Branches | Eligibility & Cut-offs| By Deva Sir,https://www.youtube.com/watch?v=t0RIKJsEzco,2021-04-08,10727
966,My Experience As a Data Science Student In Kenya,https://www.youtube.com/watch?v=akIf8KcF7YM,2021-06-11,593
967,Data Science vs Data Analyst - What's the difference?,https://www.youtube.com/watch?v=KL4b0RnLq-s,2021-06-29,1029
968,Become a Data Scientist | Become Business Analyst | Careerera PG Program in Data Science |Careerera,https://www.youtube.com/watch?v=QsGCu5rU3TM,2021-12-06,9202
969,How useful are certificates to get a data science job?,https://www.youtube.com/watch?v=HCbZujfzDEc,2021-06-30,31225
970,What is Data Science and Data Analytics | Data Science Jobs | Data Analytics Jobs,https://www.youtube.com/watch?v=Wv5LjyNBoC8,2021-02-14,190096
971,Data Analyst Full Course 2021 | Data Analyst Skills Required | Data Analytics Lecture | Simplilearn,https://www.youtube.com/watch?v=A1JN_UN3mYE,2021-07-28,127220
972,"A day in the life of a Data Scientist in Lagos, Nigeria (Part 1)",https://www.youtube.com/watch?v=dCpptR66VdU,2020-05-08,2365
973,Salesforce Data Science Internship | Bangalore | Hyderabad | India | 2022,https://www.youtube.com/watch?v=Of01_Nq5tqE,2021-12-09,180
974,How Did I Move From India to Australia with a Data Science Job? (Without spending any Money on Visa),https://www.youtube.com/watch?v=WUuycNahxt0,2021-09-29,486
975,Come Diventare DATA SCIENTIST partendo da Zero | La Storia di Francesco Bagattini,https://www.youtube.com/watch?v=HfNJ_MmIL5I,2020-08-25,36352
976,Satya Nadella : Keynote on Importance of Data | Future of Data Science | Future of Data Analytics,https://www.youtube.com/watch?v=WJaGGE6hBCc,2020-12-31,6409
977,Best Place To Learn Statistics & Maths For Data Science,https://www.youtube.com/watch?v=rKEDl_SvG4c,2021-12-08,100
978,Best Offline Data Science Course By Data Science Career Coach,https://www.youtube.com/watch?v=y-dM_dNtSCc,2021-11-01,1088
979,Understand Different Data Science Roles in 10 minutes  | Data Science Interview,https://www.youtube.com/watch?v=l93hVZZ7qm0,2020-11-05,3576
980,Tools for Data Science Coursera quiz Answers #coursera #answers,https://www.youtube.com/watch?v=ZdHgcbZcZO4,2021-07-11,913
981,STORYTIME - How I got my first data science job in Australia without any experience!,https://www.youtube.com/watch?v=bBS479e_0L4,2021-07-28,316
982,iNeuron Full Stack Data Science Course With Job Guarantee,https://www.youtube.com/watch?v=poJ05JtqKZU,2021-11-24,15284
983,SQL for Data Science | Data Science Training | Edureka | DS Rewind - 2,https://www.youtube.com/watch?v=HTj7IpsEY5g,2021-10-06,5897
984,CO ROBI DATA SCIENTIST 🤔 CO TO JEST DATA SCIENCE 📊📈,https://www.youtube.com/watch?v=5zodM3fnJok,2021-05-26,998
985,How to Become a Data Scientist With Full Information? – [Hindi] – Quick Support,https://www.youtube.com/watch?v=IvfORHxKYUU,2021-05-31,117478
986,Best Youtube Channel To Learn Power BI | Data Science Career Coach,https://www.youtube.com/watch?v=0AHlzJKlMzM,2021-12-09,266
987,Python for Data Science,https://www.youtube.com/watch?v=LOQHYn7BLAg,2021-11-04,7467
988,The Top 10 Data Science Learning Path Mistakes,https://www.youtube.com/watch?v=BE6RMFKbkJs,2021-06-18,388
989,Happiness Index: Optimizing Customer Experiences with Big Data Science,https://www.youtube.com/watch?v=K9hDTW4AMeI,2018-01-11,1623
990,Statistics and Probability Full Course || Statistics For Data Science,https://www.youtube.com/watch?v=sbbYntt5CJk,2020-09-18,539045
991,علم البيانات - data science,https://www.youtube.com/watch?v=2EWPMOZLvoQ,2021-02-26,108245
992,3 Most Important Skills For A Data Scientist,https://www.youtube.com/watch?v=89amFKwlb0M,2021-06-06,66681
993,Data Analytics Full Course In 5 Hours | Data Analytics For Beginners | Data Analytics | Simplilearn,https://www.youtube.com/watch?v=oQmxQh92Nh8,2020-08-29,301981
994,Rok w data science,https://www.youtube.com/watch?v=xDGcNXjJjiU,2021-10-10,1066
995,Best Websites To Find Data Science Jobs,https://www.youtube.com/watch?v=SMSiQgeoWeI,2021-03-24,700
996,خطة احترافية لدراسة علم وتحليل البيانات في (6 شهور فقط) + المصادر | Data Science Studying Plan,https://www.youtube.com/watch?v=Y-53_OlNxdg,2020-08-27,77844
997,Data Science Hands-On Crash Course,https://www.youtube.com/watch?v=XU5pw3QRYjQ,2020-10-08,67125
998,Làm Quen với Pandas và DataFrame | Tự Học Data Science #1,https://www.youtube.com/watch?v=HPGYTWYM13s,2021-02-07,36542
999,My Advice for Junior Data Scientists and Data Science Consultants,https://www.youtube.com/watch?v=RJjppbl6NEI,2021-04-03,439
1000,Become a DATA ANALYST with NO degree?!? The Google Data Analytics Professional Certificate,https://www.youtube.com/watch?v=fmLPS6FBbac,2021-03-17,2666400
1001,VERİ BİLİMİ ( DATA SCIENCE ) NEDİR ?,https://www.youtube.com/watch?v=bzS-e0yfSp4,2019-07-31,41055
1002,Bangladesh Data Science,https://www.youtube.com/watch?v=O0tbrD5o3uY,2017-01-05,12992
1003,Get a DATA SCIENCE JOB with this TIP!,https://www.youtube.com/watch?v=pGa43NUXng4,2019-06-21,40686
1004,Few Important Pointers For Preparing Fresher Data Science Resumes,https://www.youtube.com/watch?v=uuicl8lJuyk,2021-10-22,13667
1005,Data Science и Машинное Обучение - что это?,https://www.youtube.com/watch?v=04-L6jXVyiM,2021-04-26,7298
1006,Python for Data Science | Data Science With Python | Python Data Science Tutorial | Intellipaat,https://www.youtube.com/watch?v=mNdbcHECGN4,2019-07-06,809196
1007,Data Science / (الدراسة في فرنسا - تخصص علم البيانات ( أنفورماتيك,https://www.youtube.com/watch?v=UwsoRVi_N8Y,2020-11-08,12014
1008,Nueva Maestría en Data Science de Postgrado UPC,https://www.youtube.com/watch?v=qiCfLACjWd8,2020-02-27,3052
1009,"Data Science, Business Analytics, Applied Statistics … Qual programa escolher?",https://www.youtube.com/watch?v=94oD2xPoFgg,2021-05-06,38
1010,Data Science Algorithms With Examples Full Course | Data Science Tutorial For Beginners |Simplilearn,https://www.youtube.com/watch?v=9it0EHu6ki0,2021-10-04,13119
1011,"Kriteria ""Data Scientist"" yang Dicari Hiring Partner Algoritma",https://www.youtube.com/watch?v=2Gg6KNKRo98,2019-05-13,19962
1012,How Do You Get Clients As A Data Science and Machine Learning Freelancer?,https://www.youtube.com/watch?v=QZIdzfHayAY,2021-06-18,282
1013,DATA SCIENCE's most important skill. (it's not math),https://www.youtube.com/watch?v=SffkBc1MQ40,2020-10-02,16969
1014,Data Science Portfolio Project in Python - Exploratory Data Analysis on Covid-19 in India,https://www.youtube.com/watch?v=v1cKMCSS3PY,2021-08-23,2003
1015,Data Scientist Course | Data Science Course In Collaboration With IBM | #Shorts | Simplilearn,https://www.youtube.com/watch?v=p6-d2oEOQSo,2021-12-07,1287
1016,Discover The Bachelor's of Science in Data Science Program at UNC Charlotte,https://www.youtube.com/watch?v=h-ann2eo4PQ,2021-02-03,280
1017,Last Moment Interview Preparation In Data Science,https://www.youtube.com/watch?v=AyDoaxyxR1Q,2021-11-01,6235
1018,Data Science & Analytics in Agile,https://www.youtube.com/watch?v=c5PTolMEM_g,2021-12-03,126
1019,"La méthode simplifiée que je recommande pour apprendre la ""Data Science""",https://www.youtube.com/watch?v=01gF57iuJnw,2020-04-23,10868
1020,Top 5 Reasons Not to Become a Data Analyst,https://www.youtube.com/watch?v=M2ySRYpo9S0,2020-08-12,457033
1021,Der Weg zum Senior Data Scientist von Dr. Daniel Paurat & Einblicke in das Jobfeld,https://www.youtube.com/watch?v=u8gDK-riNvE,2019-04-13,25535
1022,"Master of Science in Urban Science, Policy and Planning - Where Data Science Meets Urban Studies.",https://www.youtube.com/watch?v=85Up1MzQP48,2019-12-16,457
1023,Practical Data Science Course With Digital Trainee,https://www.youtube.com/watch?v=M9-tR4x955I,2021-07-02,14136
1024,Syllabus Comparison of Artificial Intelligence | Data Science | Computer Engineering | #mhtcet,https://www.youtube.com/watch?v=RAe7g1LRIDo,2021-12-08,3012
1025,Data Science Research Methods: Selection on observables and matching,https://www.youtube.com/watch?v=LMhIO_5OAJw,2021-05-10,532
1026,This Is The Perfect Resume For Data Science Role,https://www.youtube.com/watch?v=9t56T1wRm7Y,2021-11-21,40221
1027,Data Science from Choice to Necessity (Part - 2) | Computer Science Workshop,https://www.youtube.com/watch?v=G17RaQIOJBs,2021-12-11,98
1028,Northwestern Industrial Engineering: Data Science for Decision Making,https://www.youtube.com/watch?v=evloI6b6lAQ,2021-10-20,538
1029,Intuit Data Scientist Interview| Part 14| Data Science Interview Questions | The Data Monk,https://www.youtube.com/watch?v=AhJi228Na-U,2021-06-25,288
1030,Data Science vs Software development - Which career path is the most Rewarding?,https://www.youtube.com/watch?v=KDCIycGqacU,2021-10-21,122355
1031,Bad or Good Resume for Data science |Resume Review,https://www.youtube.com/watch?v=HxAIAHnVVjg,2021-06-08,2381
1032,What is Data Science REALLY? #shorts #datascience,https://www.youtube.com/watch?v=tHJyTBaGLDY,2021-09-23,4669
1033,ජ්‍යෝතිෂය ඇත්තක්ද බොරුවක්ද? | Astrology & Data Science Sinhala |,https://www.youtube.com/watch?v=mTbi9zTfKes,2021-12-10,18953
1034,Data Science Free Course | Udacity Free Courses on Data Science | Review | Data Science Career Coach,https://www.youtube.com/watch?v=XgGJKmHLhcI,2021-12-03,518
1035,The only explanation you need for bias and variance in Data Science,https://www.youtube.com/watch?v=HieukflXxR0,2021-10-11,261
1036,Data Science Cook Book Collection for £12.99. A Great Humble Bundle,https://www.youtube.com/watch?v=PyBvjqwfsjk,2021-07-27,11032
1037,Data Scientist Course | Data Science Course In Collaboration With IBM | #Shorts | Simplilearn,https://www.youtube.com/watch?v=fWO4PdnZEi4,2021-12-10,816
1038,Эра Data Science. Что нужно о ней знать?,https://www.youtube.com/watch?v=3EEHJ76yn8c,2021-12-07,112994
1039,From destitute to data scientist,https://www.youtube.com/watch?v=3ZiA0VZg7f8,2019-01-13,8354
1040,What am I learning in MSc Data Science at Newcastle University?,https://www.youtube.com/watch?v=sLgnt9q0U34,2021-09-30,966
1041,Data Scientist Course | Data Science Course In Collaboration With IBM | #Shorts | Simplilearn,https://www.youtube.com/watch?v=G74HJyheJBs,2021-12-07,1469
1042,Data Science Course with Paid Internship,https://www.youtube.com/watch?v=LAlO-W--I74,2021-09-09,82211
1043,Top 5 Data Scientists Skills | Data Scientist Skills Required 2021 | #Shorts | Simplilearn,https://www.youtube.com/watch?v=sHrqIwFoy8U,2021-07-29,11314
1044,Data Science at the NTU School of Biological Sciences,https://www.youtube.com/watch?v=BmJRWtRaK0A,2020-02-28,322
1045,Data Science என்றால் என்ன? | Introduction to Data Science in Tamil | Data Science for Beginners,https://www.youtube.com/watch?v=QgjM0ZbQ06I,2020-05-19,64763
1046,Who to Lead Analytics; Finance or Data Science,https://www.youtube.com/watch?v=M35SONSasfk,2021-12-09,137
1047,How to explain business benefits of Data Science Project | Data Science Project Explanation,https://www.youtube.com/watch?v=Xe7hbSD5RRA,2021-06-18,520
1048,Honors Data Science,https://www.youtube.com/watch?v=xGooWPvNhSs,2021-04-13,746
1049,Data Scientist Course | Data Science Course In Collaboration With IBM | #Shorts | Simplilearn,https://www.youtube.com/watch?v=kM67e7wHZ_M,2021-12-09,1036
1050,Introduction to Python for Data Science (Fall 2021),https://www.youtube.com/watch?v=7JOYubZJ1Ac,2021-09-30,128
1051,SQL For Data Science Tutorial  | Data Science Training | Edureka | Data Science Rewind - 2,https://www.youtube.com/watch?v=Ho_lTg0orAc,2021-12-03,5447
1052,Data Science and AI at Birmingham,https://www.youtube.com/watch?v=KtkJgKmK7KU,2021-10-20,477
1053,Стоит ли начинать учить Data Science? Плюсы и минусы профессии,https://www.youtube.com/watch?v=rsFAkkMXWOg,2020-09-02,14753
1054,How to Pivot and Advance Your Data Science Career | Facebook Data Scientist | Data Science Career,https://www.youtube.com/watch?v=Vc93qY2i-tg,2021-09-14,5159
1055,AI and Data Science in Trading - London 2019 Highlights,https://www.youtube.com/watch?v=15r_cpNtt3A,2019-10-11,648
1056,Become a Kaggle Master & Data Science - Alexey Grigorev | Podcast #11,https://www.youtube.com/watch?v=7pSB2Zu3ZGw,2020-05-27,976
1057,Ace the Data Science Interview with Nick Singh + Analytics Mock Interview,https://www.youtube.com/watch?v=Tajq9h2jnYQ,2021-12-10,167
1058,APA ITU DATA SCIENCE? | Pengertian dan Contoh Terbaru 2020,https://www.youtube.com/watch?v=vOvRXovBv9I,2020-09-03,12289
1059,How Do You Figure Out Your Data Science Consulting Rate?,https://www.youtube.com/watch?v=pzArzLYpSn4,2021-06-15,349
1060,Explore the new MSc in Data Science at The University of Manchester,https://www.youtube.com/watch?v=IN1omc5LE1Y,2021-09-15,74
1061,Imperial College Data Science Society (ICDSS) — Bringing the Future to You,https://www.youtube.com/watch?v=cRgV61Ni2yA,2020-09-04,602
1062,Most Affordable Study Abroad Data Science program|| Masters in Germany,https://www.youtube.com/watch?v=XcDMlIDOXlg,2021-10-06,226748
1063,Réaliser un projet Data Science de A à Z -Partie 1: Les étapes d'un projet Data Science -,https://www.youtube.com/watch?v=VsXWs4AvxqM,2020-06-01,16570
1064,"Perbedaan Data Analyst, Data Engineer, dan Data Scientist",https://www.youtube.com/watch?v=Tqtbu92sKng,2020-03-01,19871
1065,Introduction to Data Science Chapter 2 || Introduction to Emerging Technologies ||  by Amharic,https://www.youtube.com/watch?v=74PotgRAju4,2021-01-20,47751
1066,Why Data Science So Popular? How To Learn Data Science Smartly? (Bengali),https://www.youtube.com/watch?v=iQEV5VM-vYI,2020-12-31,10947
1067,Les 10 notions mathématiques à connaitre en tant que Data Scientist,https://www.youtube.com/watch?v=AycMp7X9Z20,2019-02-08,67454
1068,what is Data science and Machine learning in Hindi | python | tensorflow | scikit learn | pandas,https://www.youtube.com/watch?v=bkm7VPuA_dw,2018-11-22,2942
1069,Day in the Life of a DATA SCIENTIST *THAILAND EXPAT edition*,https://www.youtube.com/watch?v=qlsCynpwMyw,2021-04-20,1279
1070,Data Science Pyramid/ Hierarchy of Needs,https://www.youtube.com/watch?v=B3B6hThkqIk,2019-07-23,524
1071,Data Science do 0 sem faculdade! #shorts,https://www.youtube.com/watch?v=voP9GLrJktA,2021-03-20,83
1072,5 Razones para NO ser un Data Scientist ⛔,https://www.youtube.com/watch?v=SqCN8Etc-RA,2021-10-24,27538
1073,Apa itu Data Science? | Ari Kuncoro,https://www.youtube.com/watch?v=FMcc-DETHy8,2019-08-04,27224
1074,Seputar Data Science bersama Nurvirta Monarizqa | Mona | Data Scientist,https://www.youtube.com/watch?v=TZgy70AU-FQ,2021-01-06,16823
1075,"PHÂN BIỆT DATA ANALYST, DATA ENGINEER, DATA SCIENTIST | PHÂN TÍCH DỮ LIỆU",https://www.youtube.com/watch?v=SrrzngMoCtY,2020-05-16,11834
1076,What is MSc in Data Science at DA-IICT: In Conversation with Prof Manjunath Joshi,https://www.youtube.com/watch?v=K8Cn5haM9aU,2021-04-04,487
1077,"Data Science Week Day - 4 | Data Visualization Course - Tableau, Power BI and Excel | Simplilearn",https://www.youtube.com/watch?v=meOsva_3QGE,2021-10-22,52965
1078,Govt Jobs | Data Scientist Role | Data Science Career Coach,https://www.youtube.com/watch?v=bYiR_JvVWFw,2021-10-03,445
1079,Instructor Perspectives: Data Science Immersive,https://www.youtube.com/watch?v=CAQyWrkL_Ek,2021-01-21,283
1080,R Programming Tutorial - Learn the Basics of Statistical Computing,https://www.youtube.com/watch?v=_V8eKsto3Ug,2019-06-06,2116268
1081,Os 7 Mitos da Ciência de Dados que Você Precisa Saber!,https://www.youtube.com/watch?v=fcxh1rvBDSA,2020-09-21,14128
1082,Карьера в DATA SCIENCE: TOP-50 Вопросов на собеседовании // PART 1,https://www.youtube.com/watch?v=2AXT1yR5_48,2020-07-28,43289
1083,Free Data Science Course With Certificate || IBM Free DATA SCIENTIST Course Become a DATA SCIENTIST,https://www.youtube.com/watch?v=EUHUldB1DN8,2021-09-25,1690
1084,University of Ottawa 🇨🇦 MDTI Data Science Course | Fees 🔥 | Multiple Scholarship Options in English,https://www.youtube.com/watch?v=iDPmyylWV0c,2021-09-20,622
1085,Free Data Sets for Data Science|8 open source data repository for Data Science,https://www.youtube.com/watch?v=1WFbe4xEwd8,2020-05-17,1770
1086,Macquarie University - Data Science Scholarships for Indian Students,https://www.youtube.com/watch?v=GiKGhYYEwpU,2018-04-21,987
1087,World Data Science Institute Explainer Video (Financial Data Science Experts),https://www.youtube.com/watch?v=C7S6z0NxYNU,2020-09-15,3025
1088,Как проходят собеседования в Data Science | Готовимся к интервью,https://www.youtube.com/watch?v=z-bwhk4s_tE,2021-08-20,6768
1089,【Q&A】8條問題讓你認識Data scientist | 入行前必看,https://www.youtube.com/watch?v=l84EheigN88,2020-04-18,10141
1090,Episódio 35 - A Rotina de Estudos e as Ferramentas de um Arquiteto de Dados,https://www.youtube.com/watch?v=9XaFD2OWtL8,2021-06-17,753
1091,Image as Data: Quantitative Image Analysis in R and Python | Data Science Summer School,https://www.youtube.com/watch?v=qYLgEWY8IUQ,2021-07-19,581
1092,How To Get a Data Analyst Job (with No Experience),https://www.youtube.com/watch?v=dMHWOhgzUhU,2021-06-08,159816
1093,"Data science and analytics - career , salary upto 1 crore , skills , Job Roles , scope",https://www.youtube.com/watch?v=iz4B6UgopZc,2021-03-12,902
1094,Welcome to the Online Master of Data Science Program | Rice University,https://www.youtube.com/watch?v=jyO1HBwAjZg,2021-09-22,233
1095,Day in the Life of a Data Analyst - SurveyMonkey Data Transformation,https://www.youtube.com/watch?v=pKvWD0f18Pc,2021-02-07,1334840
1096,New Master of Data Science Degree Program Launched at Rice University,https://www.youtube.com/watch?v=dYQoLv0DUos,2021-04-06,197
1097,SAS Vs Python For Data Science | Data Science Career Coach,https://www.youtube.com/watch?v=wf2zA7uKfsg,2021-10-03,420
1098,Курсы по Data Science / Зарплаты / Поступать ли в ВУЗ? / Практические задачи на собеседовании,https://www.youtube.com/watch?v=n1ptHGG3dm4,2020-09-15,28233
1099,"I am Getting a Data Scientist Job With 10k Monthly Salary, Should I Join Or Say LOL To Company HR ?",https://www.youtube.com/watch?v=bk3S5i0MnBY,2021-10-21,2303
1100,"Webinar on Data Science for Biomedical Data Analysis Program commencing from Dec 14, 2021",https://www.youtube.com/watch?v=YjN6PAXafyQ,2021-12-08,173
1101,Can Non Technical Person Do MSc in Data Science?,https://www.youtube.com/watch?v=C4yj2yy62aM,2021-08-04,645
1102,"How to Learn Everything: Web Dev, App Dev, Blockchain, Data Science, Machine Learning, DevOps",https://www.youtube.com/watch?v=xJTvT77xXWM,2021-11-20,62467
1103,Data Analyst Interview Questions And Answers | Data Analyst Interview Questions | Simplilearn,https://www.youtube.com/watch?v=Y6175TGFuMI,2020-05-28,163507
1104,Silikon Vadisinde Data Scientist Olmak,https://www.youtube.com/watch?v=t1QHhr898Sc,2019-06-23,17952
1105,Data Science Course in Hyderabad | 360DigiTMG Review | Vanya Raj | Choose Your Career,https://www.youtube.com/watch?v=30iNWt5GgXE,2020-11-21,28285
1106,What is Data Science?Simple Notes on Data Science,https://www.youtube.com/watch?v=GUdhfFvuU-E,2021-12-10,542
1107,Entrevista #003 - Simulação de um Processo Seletivo de Ciência de Dados,https://www.youtube.com/watch?v=kON3N4xM0Sk,2021-01-08,2133
1108,Developer Advocacy for Data Science - Elle O'Brien,https://www.youtube.com/watch?v=jv5W4jXk4P4,2021-01-22,225
1109,Data Science Whatsapp Class - Day 2/5,https://www.youtube.com/watch?v=5tOGPSk8WkA,2021-12-07,3338
1110,Conoce Ingeniería en Data Science,https://www.youtube.com/watch?v=IO0v3pC9qNc,2021-11-25,123599
1111,Algeria 2.0 : La Data Science dans la Recherche Scientifique en Algérie,https://www.youtube.com/watch?v=GCW09CklAvs,2020-01-18,2787
1112,Episódio 03 - O salário de um Cientista de Dados no Brasil,https://www.youtube.com/watch?v=YRp3jB6KMDg,2021-09-20,8109
1113,ازاي تبقى Data Scientist  |   دينا جرجس,https://www.youtube.com/watch?v=g4ESom3bWr8,2020-09-28,50283
1114,Cybersecurity Data Science,https://www.youtube.com/watch?v=YROLkNzxcTQ,2021-05-26,135
1115,Data Science Project - Covid-19 Data Analysis | Python Training | Edureka | ML/DS Rewind - 5,https://www.youtube.com/watch?v=D1XvoYAXvLA,2021-08-20,12919
1116,Data Science Live Mock Interview For Fresher - Suraj| Data Science Interview questions and answers,https://www.youtube.com/watch?v=kcUFKD6SHTs,2021-07-04,852
1117,Python for Data Science Explained in 5 Minutes | All The Python Stuff You Need for Data Science,https://www.youtube.com/watch?v=Im6PdzPgnpc,2021-12-06,2696
1118,Data Science Live Mock Interview For Fresher - Krthick | Data Science Interview,https://www.youtube.com/watch?v=osADGuNrjM8,2021-06-12,1023
1119,📊 ESTADÍSTICA Para Data Science: Exactamente la que debes aprender [ni más ni menos],https://www.youtube.com/watch?v=rLnAdCc7GYM,2021-10-17,3899
1120,How to become Data Scientist | Data Scientist Roadmap| Edureka | Data Science Training  Live-1,https://www.youtube.com/watch?v=8q3hrxBCVF8,2021-12-02,7482
1121,DATA SCIENCE - O início de uma jornada!,https://www.youtube.com/watch?v=CYj10xT5gIc,2020-09-04,49
1122,Women in Data Science Promo,https://www.youtube.com/watch?v=Ddt9CqhC4-0,2021-11-08,99
1123,PASSO 2 - Onde Ganhar Dinheiro na Internet como Data Science e Visualização dos Dados,https://www.youtube.com/watch?v=uqwRQYJDAQw,2021-03-27,108
1124,"What is Data Science in Hindi, Scope in India, Jobs, Skills Required, Data Scientist Salary in India",https://www.youtube.com/watch?v=nfZ_ZPU6u9g,2021-11-01,10474
1125,Network Analysis | Data Science Summer School,https://www.youtube.com/watch?v=F63EcfoZNdA,2021-07-26,457
1126,"Por onde começar a estudar, exatamente?",https://www.youtube.com/watch?v=FdbwurfHCsA,2021-09-03,38056
1127,Data Science Whatsapp Class - Day 5/5,https://www.youtube.com/watch?v=gOQ0y-nRdgI,2021-12-10,2164
1128,La vérité sur mon métier de Data Scientist.,https://www.youtube.com/watch?v=f3U91xgn5BQ,2021-05-18,24743
1129,Data Science Career Roadmap tips #youtubeshorts #datascience #datasciencecareer,https://www.youtube.com/watch?v=I6EvWd8bFmE,2021-12-09,133
1130,Data Science Whatsapp Class - Day 3/5,https://www.youtube.com/watch?v=ze1CraBJGmE,2021-12-08,2524
1131,Data Science in Industry 4.0 - Chances and Limitations | 15 minutes Lunch & Learn,https://www.youtube.com/watch?v=rfEole3gZpU,2021-12-10,10
1132,Data Science vs Blockchain vs Cybersecurity Explained | Career Choices for Beginners | Scaler,https://www.youtube.com/watch?v=Iu2b74TE9Hk,2021-12-07,372
1133,Como saber se estou preparado para aplicar para as vagas de Ciência de Dados?,https://www.youtube.com/watch?v=q3g91FbB7Ag,2021-05-24,2731
1134,পেশা হিসেবে ডেটা সাইন্স বেছে নিলে কি কি যোগ্যতা থাকা দরকার? || Choosing Data Science as a Profession,https://www.youtube.com/watch?v=vvjJDgDFH5w,2020-06-18,9725
1135,Data Science Future Scope | Data Science Career Trends in 2021 | Edureka | ML/DS  Rewind - 6,https://www.youtube.com/watch?v=aAsPr-0EPRw,2021-12-03,2035
1136,Graduation Day Data Science Batch 4,https://www.youtube.com/watch?v=ZRbdz0DEyGY,2021-12-10,268
1137,147 - Data Science TPS Reports,https://www.youtube.com/watch?v=9qYaMlg00CE,2021-12-10,28
1138,3 Mentors That Made Me Successful in Data Science & Big Tech,https://www.youtube.com/watch?v=BJoqpjM-Rqg,2021-12-04,4800
1139,Запускаю курс по Data Science с нуля 2 поток / Сопровождение до результата,https://www.youtube.com/watch?v=ulW0C9SJfDY,2021-12-05,4897
1140,Learn From IIT Madras WITHOUT JEE | Online BSc Degree in Programming & Data Science - IIT Madras,https://www.youtube.com/watch?v=ZNIq6b4GUwY,2021-12-06,82986
1141,UBC Master of Data Science Vancouver Alumna - Tarini,https://www.youtube.com/watch?v=lKVwMHtwTQs,2021-12-08,123
1142,Left My SQL & Excel Based Data Analyst Job & Learning & Searching For Tableau Job With No Luck ?,https://www.youtube.com/watch?v=0vWfrOA3eec,2021-12-11,79
1143,DataScience -  Courses & Job Opportunities (PART 1 ) - Malayalam,https://www.youtube.com/watch?v=gqHa52GPcGs,2020-11-20,33942
1144,Presentasi Project 1 data science,https://www.youtube.com/watch?v=pv6V3eoSu2Q,2021-12-11,5
1145,Разбор ошибок новичков в Data Science. Интенсив по Data Science,https://www.youtube.com/watch?v=Pl7ElV22MxE,2021-12-08,1021
1146,Learn & Work With @Google| Data Analytics Apprenticeship Program [No Experience Required],https://www.youtube.com/watch?v=NhW8cwoYx08,2021-12-06,17956
1147,Qual a diferença prática entre Ciência de Dados e Inteligência Artificial?,https://www.youtube.com/watch?v=vhY8-dwGJpo,2021-04-19,2968
1148,LIVE _ Introduction to the BSc Program in Data Science and Programming,https://www.youtube.com/watch?v=TcSEngQsK2g,2021-12-10,6177
1149,Why R? 2021 | Women in Data Science Discussion Panel,https://www.youtube.com/watch?v=IT5A4KhaMpM,2021-12-10,263
1150,Data Science jobs for non Data Scientists - Info Session,https://www.youtube.com/watch?v=zVLjv-WpVVU,2021-12-11,448
1151,How to build your career in data science  - Dr. Ahmed Samir Roshdy | Space Apps Cairo'20 Bootcamp,https://www.youtube.com/watch?v=3gJYVEk8rbM,2020-09-19,1459
1152,Data Science Whatsapp Class - Day 4/5,https://www.youtube.com/watch?v=KSxbqQB7jpA,2021-12-09,1527
1153,Data Science en España - Entrevista a Jose Luis Florez,https://www.youtube.com/watch?v=z5CL9SfQ5pU,2021-11-23,1627
1154,Top 5 Universities for Data Science and its Career,https://www.youtube.com/watch?v=dNvYt1ZGIIM,2021-12-10,118
1155,Intellipaat Reviews - Data Science Course | UpSkilling | Got Good Job Offers With Salary Hike,https://www.youtube.com/watch?v=SoF6lQFIUpg,2021-12-10,597
1156,The Impact Of Multiple Ontologies On Data Science,https://www.youtube.com/watch?v=KOL5a0aNjxg,2021-12-11,12
1157,CodeLab 21: Martian Weather Station - Data Science with NASA!,https://www.youtube.com/watch?v=Gzu7OpiWjVI,2021-12-09,268
1158,Do you like to become a Data Scientist?,https://www.youtube.com/watch?v=Jx8-Ufy-ycQ,2020-07-09,11819
1159,LIVE _ The importance of Data Science for students of pure science,https://www.youtube.com/watch?v=fF7pshlqRpw,2021-12-10,2292
1160,"[Python] Data Science, Coding & Stuff",https://www.youtube.com/watch?v=T-vuRvKzb74,2021-12-11,2
1161,IQVIA  | data science interview #iqvia,https://www.youtube.com/watch?v=fiu2bXOmaUw,2021-12-10,47
1162,3 aplicativos para estudar Ciência de Dados,https://www.youtube.com/watch?v=fTopYi2TkVE,2021-09-10,9174
1163,Interview Preparation Session | Data Science | 09-12-2021,https://www.youtube.com/watch?v=DHL19UW_TxU,2021-12-09,107
1164,Discover Now The Powerful Way To Self-Learn Data Science Effectively,https://www.youtube.com/watch?v=dYHgZftEjok,2021-12-10,119
1165,FreeAgent Careers | Data science and analytics team,https://www.youtube.com/watch?v=DKHVnOwLLyE,2021-12-10,29
1166,Build a career in Data Analytics - UL@Work Interview with Data Scientist Kevin Brosnan,https://www.youtube.com/watch?v=bBSlS7PS2AY,2021-12-09,17
